"Channel","Division","Market","Banner/RD Name","ERDAT","Order Date","Delivery Date (From)","Sold To Name -   EN","SoldToCustomer","ShipToCustomer","Customer PO No","OrderNo","Plant","产品条行码","KDMAT","Material","Material Description","品类","包装/箱","UOM","Order Quantity","Confirmed Order Quantity","Delivery Quantity","NewMaterial","NewLFIMG","DeliveryNo","Description","不含税价格","Order Value","订单类型","Ord Reason","ZCCRValue","CutReasonCode","砍单原因","未满足单品补货指引","MSU/箱","下单数量MSU","有效下单数量 MSU","分货数量 MSU","未满足数量MSU","促销装配额开放日缺货Y/N","Free Goods","ZEER Index"
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,08/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002920557","2002921482","1355766151","0115329258","D352","6903148309872","100009693199","000000000080750106","帮宝适清新帮拉拉裤加加大码箱装68片","Baby Care","1","CS",76,76,76,"","","0064173484","S06--800CS for normal/400CS for water tap","169.17","14151.96","","","","","","","0.000377","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,08/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002920557","2002921482","1355766151","0115329258","D352","6903148308400","100031060942","000000000082323019","帮宝适肌之奢宠纸尿裤JVD1中码38片","Baby Care","3","CS",7,7,7,"000000000080746218","7","0064173484","S06--800CS for normal/400CS for water tap","263.43","1790.11","","","","","","","0.000633","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,08/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002920557","2002921482","1355766158","0115329262","D352","6903148270660","7202389","000000000082311873","帮宝适超薄干爽拉拉裤超值彩箱加大码136片","Baby Care","1","CS",58,58,58,"","","0064173491","S06--800CS for normal/400CS for water tap","207.23","13230.38","","","","","","","0.000755","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,08/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002920557","2002921482","1355766158","0115329262","D352","6903148344712","100057740333","000000000080758659","帮宝适一级帮拉拉裤大码33片","Baby Care","3","CS",4,4,4,"","","0064173491","S06--800CS for normal/400CS for water tap","228.6","1006.52","","","","","","","0.00055","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,08/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002920557","2002921482","1355766169","0115329266","D352","6903148283776","100003980987","000000000080683088","帮宝适清新帮拉拉裤大包装加加大码28片","Baby Care","6","CS",22,22,22,"","","0064173496","S06--800CS for normal/400CS for water tap","417.94","10120.88","","","","","","","0.000933","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,08/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002920557","2002921482","1355766169","0115329266","D352","6903148308448","100018527610","000000000080746225","帮宝适奢宠黑金帮纸尿裤小码60片","Baby Care","4","CS",2,2,2,"","","0064173496","S06--800CS for normal/400CS for water tap","458.14","889.5","","","","","","","0.001333","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,08/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002920557","2002921482","1355766169","0115329266","D352","6903148308424","100022978157","000000000082323021","帮宝适肌之奢宠纸尿裤JVD1加大码29片","Baby Care","3","CS",19,19,19,"000000000080746220","19","0064173496","S06--800CS for normal/400CS for water tap","263.43","4858.68","","","","","","","0.000483","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,08/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002920557","2002921482","1355766148","0115329268","D352","6903148248027","3334286","000000000082311865","帮宝适超薄干爽拉拉裤超大彩箱加大号108片","Baby Care","1","CS",12,12,12,"","","0064173501","S06--800CS for normal/400CS for water tap","167.63","2214.24","","","","","","","0.0006","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,08/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002920557","2002921482","1355766148","0115329268","D352","6903148308530","100018527596","000000000082323032","帮宝适肌之奢宠拉拉裤JVD2加加大码29片","Baby Care","6","CS",4,4,4,"000000000080746231","4","0064173501","S06--800CS for normal/400CS for water tap","694.5","2696.76","","","","","","","0.000966","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,08/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002920557","2002921482","1355766148","0115329268","D352","6903148283684","100026779846","000000000080682899","帮宝适清新帮纸尿裤大包装大码46片","Baby Care","4","CS",28,28,28,"","","0064173501","S06--800CS for normal/400CS for water tap","309.35","9534.28","","","","","","","0.001022","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,08/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002920557","2002921482","1355766163","0115329271","D352","4902430747332","4508093","000000000080696684","帮宝适一级帮拉拉裤加加大码50片","Baby Care","1","CS",153,153,153,"000000000080750983","153","0064173506","S06--800CS for normal/400CS for water tap","166.9","28107.63","","","","","","","0.000277","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,08/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002920557","2002921482","1355766163","0115329271","D352","6903148333297","100033007499","000000000080717832","帮宝适一级帮纸尿裤小包装初生码30片","Baby Care","4","CS",7,7,7,"","","0064173506","S06--800CS for normal/400CS for water tap","230","1772.19","","","","","","","0.000666","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,08/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002920557","2002921482","1355766163","0115329271","D352","6903148344965","100050889860","000000000080760304","帮宝适一级帮纸尿裤中码42片","Baby Care","3","CS",4,4,4,"","","0064173506","S06--800CS for normal/400CS for water tap","228.6","1006.52","","","","","","","0.0007","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,08/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002920557","2002921482","1355766155","0115329275","D352","6903148344705","100050889902","000000000080758658","帮宝适一级帮拉拉裤加大码28片","Baby Care","3","CS",5,5,5,"","","0064173510","S06--800CS for normal/400CS for water tap","228.6","1258.15","","","","","","","0.000466","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,08/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002920557","2002921482","1355766173","0115329278","D352","4902430730907","4508057","000000000080696697","帮宝适一级帮纸尿裤加大码42片X3","Baby Care","3","CS",17,17,17,"","","0064173516","S06--800CS for normal/400CS for water tap","328.58","6148.56","","","","","","","0.0007","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,08/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002920557","2002921482","1355766173","0115329278","D352","4902430680431","4508077","000000000080697339","帮宝适一级帮拉拉裤加大码40片X3","Baby Care","3","CS",27,27,27,"000000000080751596","27","0064173516","S06--800CS for normal/400CS for water tap","328.5","9762.93","","","","","","","0.000666","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,09/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002920557","2003222613","1355765578","0115329282","D352","6903148308387","100039602084","000000000080746217","帮宝适奢宠黑金帮纸尿裤初生码54片","Baby Care","3","CS",4,4,4,"","","0064173520","S06--800CS for normal/400CS for water tap","263.43","1022.92","","","","","","","0.000899","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,09/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002920557","2003222613","1355765597","0115329284","D352","6903148308462","100010390175","000000000080746227","帮宝适奢宠黑金帮纸尿裤大码42片","Baby Care","4","CS",2,2,2,"","","0064173523","S06--800CS for normal/400CS for water tap","461","895.04","","","","","","","0.000933","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,09/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002920557","2003222613","1355765597","0115329284","D352","6903148308448","100018527610","000000000080746225","帮宝适奢宠黑金帮纸尿裤小码60片","Baby Care","4","CS",2,2,2,"","","0064173523","S06--800CS for normal/400CS for water tap","458.14","889.5","","","","","","","0.001333","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,09/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002920557","2003222613","1355765597","0115329284","D352","6903148308394","100022978159","000000000082323018","帮宝适肌之奢宠纸尿裤JVD1小码46片","Baby Care","3","CS",2,2,2,"000000000080746216","2","0064173523","S06--800CS for normal/400CS for water tap","263.43","511.46","","","","","","","0.000766","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,09/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002920557","2003222613","1355765591","0115329286","D352","4902430730907","4508057","000000000080696697","帮宝适一级帮纸尿裤加大码42片X3","Baby Care","3","CS",19,19,19,"","","0064173525","S06--800CS for normal/400CS for water tap","328.58","6871.92","","","","","","","0.0007","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,09/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002920557","2003222613","1355765591","0115329286","D352","6903148334225","100033007521","000000000080720907","帮宝适一级帮纸尿裤加大码64片","Baby Care","1","CS",6,6,6,"","","0064173525","S06--800CS for normal/400CS for water tap","166.9","1102.26","","","","","","","0.000333","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,09/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002920557","2003222613","1355765595","0115329289","D352","6903148283776","100003980987","000000000080683088","帮宝适清新帮拉拉裤大包装加加大码28片","Baby Care","6","CS",23,23,23,"","","0064173528","S06--800CS for normal/400CS for water tap","417.94","10580.92","","","","","","","0.000933","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,09/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002920557","2003222613","1355765595","0115329289","D352","6903148344958","100057740335","000000000080760303","帮宝适一级帮纸尿裤大码33片","Baby Care","3","CS",7,7,7,"","","0064173528","S06--800CS for normal/400CS for water tap","228.6","1761.41","","","","","","","0.00055","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,09/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002920557","2003222613","1355765595","0115329289","D352","6903148344989","100057740383","000000000080760306","帮宝适一级帮纸尿裤初生码58片","Baby Care","3","CS",11,11,11,"","","0064173528","S06--800CS for normal/400CS for water tap","228.6","2767.93","","","","","","","0.000966","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,09/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002920557","2003222613","1355765585","0115329291","D352","6903148283691","100014426987","000000000080682901","帮宝适清新帮纸尿裤大包装加大码38片","Baby Care","4","CS",12,12,12,"","","0064173530","S06--800CS for normal/400CS for water tap","309.35","4086.12","","","","","","","0.000844","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,09/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002920557","2003222613","1355765585","0115329291","D352","6903148344972","100057740363","000000000080760305","帮宝适一级帮纸尿裤小码52片","Baby Care","3","CS",2,2,2,"","","0064173530","S06--800CS for normal/400CS for water tap","228.6","503.26","","","","","","","0.000866","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,09/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002920557","2003222613","1355765585","0115329291","D352","6903148343869","100057741269","000000000080754353","帮宝适超薄干爽拉拉裤箱装加加加大码78片","Baby Care","1","CS",33,33,33,"","","0064173530","S06--800CS for normal/400CS for water tap","178.81","6495.06","","","","","","","0.000433","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,08/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002920557","2002921482","1355766162","0115329293","D352","4902430679176","5283010","000000000080696693","帮宝适一级帮纸尿裤新生码84片X3","Baby Care","3","CS",8,8,8,"","","0064173533","S06--800CS for normal/400CS for water tap","335.87","2957.6","","","","","","","0.0014","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,08/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002920557","2002921482","1355766168","0115329296","D352","6903148170465","695466","000000000082297616","帮宝适超薄干爽系列超值彩箱装中号192片","Baby Care","1","CS",7,7,7,"","","0064173534","S06--800CS for normal/400CS for water tap","231.14","1780.94","","","","","","","0.001066","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,08/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002920557","2002921482","1355766168","0115329296","D352","6903148283691","100014426987","000000000080682901","帮宝适清新帮纸尿裤大包装加大码38片","Baby Care","4","CS",14,14,14,"","","0064173534","S06--800CS for normal/400CS for water tap","309.35","4767.14","","","","","","","0.000844","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,08/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002920557","2002921482","1355766168","0115329296","D352","6903148344989","100057740383","000000000080760306","帮宝适一级帮纸尿裤初生码58片","Baby Care","3","CS",5,5,5,"","","0064173534","S06--800CS for normal/400CS for water tap","228.6","1258.15","","","","","","","0.000966","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,08/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002920557","2002921482","1355766147","0115329298","D352","6903148283660","100003980995","000000000080682870","帮宝适清新帮纸尿裤大包装小码64片","Baby Care","4","CS",38,38,38,"","","0064173536","S06--800CS for normal/400CS for water tap","309.35","12939.38","","","","","","","0.001422","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,08/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002920557","2002921482","1355766147","0115329298","D352","6903148283752","100026779896","000000000080683082","帮宝适清新帮拉拉裤大包装大码42片","Baby Care","4","CS",37,37,37,"","","0064173536","S06--800CS for normal/400CS for water tap","278.63","11347.9","","","","","","","0.000933","","","","","","",""
