"Order date","Sold-to Party","Ship-to Party","Customer PO No","Sales Order No","Item","Material No","Material Description","Sales UoM","Order Quantity","Delivery Creation Qty","Order Value","Plant","Item Barcode","Order status"
"20230706","2002921603","2002941103","1355764624","115329614","20","80683084","#########JVD##56#","CS","9","9","3,680.37","A668","6.90315E+12","30"
"20230706","2002921611","2002941153","1355764263","115329634","20","80683084","#########JVD##56#","CS","3","3","1,226.76","A716","6.90315E+12","30"
"20230706","2002920557","2002921480","1355765110","115329369","10","80683084","#########JVD##56#","CS","2","2","817.86","A672","6.90315E+12","30"
"20230706","2002920557","2003175465","1355763713","115329327","10","80683084","#########JVD##56#","CS","1","1","408.92","A672","6.90315E+12","30"
"20230706","2002921582","2002921587","1355764367","115329591","10","80683084","#########JVD##56#","CS","2","2","817.86","C816","6.90315E+12","50"
"20230706","2002921582","2002921589","1355764048","115329545","10","80683084","#########JVD##56#","CS","41","41","16,765.72","C816","6.90315E+12","30"
"20230706","2002921582","2002921590","1355765262","115329352","10","80683084","#########JVD##56#","CS","1","1","408.92","C816","6.90315E+12","30"
"20230706","2002921582","2003237263","1355765808","115329431","10","80683084","#########JVD##56#","CS","1","1","408.92","C816","6.90315E+12","50"
"20230706","2002921577","2002940980","1355763898","115329303","20","80683084","#########JVD##56#","CS","1","1","408.92","A673","6.90315E+12","30"
"20230706","2002921600","2003190193","1355764976","115329535","20","80683085","#########JVD###45#","CS","4","4","1,623.48","A680","6.90315E+12","30"
"20230706","2002921607","2002930241","1355764151","115329456","10","80683085","#########JVD###45#","CS","1","1","405.87","A715","6.90315E+12","50"
"20230706","2002921611","2002941153","1355764247","115329647","10","80683085","#########JVD###45#","CS","3","3","1,217.58","A716","6.90315E+12","30"
"20230706","2002920557","2002921482","1355766166","115329302","10","80683085","#########JVD###45#","CS","3","3","1,217.58","D352","6.90315E+12","30"
"20230706","2002920557","2003175465","1355763709","115329324","30","80683085","#########JVD###45#","CS","2","2","811.74","A672","6.90315E+12","30"
"20230706","2002920557","2003213268","1355764802","115329310","20","80683085","#########JVD###45#","CS","3","3","1,217.58","D352","6.90315E+12","30"
"20230706","2002920557","2003222613","1355765589","115329240","30","80683085","#########JVD###45#","CS","1","1","405.87","D352","6.90315E+12","30"
"20230706","2002921582","2002921587","1355764372","115329652","20","80683085","#########JVD###45#","CS","18","18","7,305.48","C816","6.90315E+12","50"
"20230706","2002921582","2002921589","1355764039","115329673","10","80683085","#########JVD###45#","CS","10","10","4,058.70","C816","6.90315E+12","30"
"20230706","2002921582","2002921590","1355765244","115329344","20","80683085","#########JVD###45#","CS","10","10","4,058.70","C816","6.90315E+12","30"
"20230706","2002921582","2003237263","1355765799","115329443","20","80683085","#########JVD###45#","CS","4","4","1,623.48","C816","6.90315E+12","50"
"20230706","2002921577","2002921598","1355765709","115329267","10","80683085","#########JVD###45#","CS","5","5","2,029.30","A673","6.90315E+12","40"
"20230706","2002921577","2002942308","1355765976","115329479","20","80683085","#########JVD###45#","CS","10","10","4,058.70","A673","6.90315E+12","50"
"20230706","2002921600","2002921601","1355765074","115329565","20","80683088","################28#","CS","25","25","11,501.00","A680","6.90315E+12","50"
"20230706","2002921603","2002941103","1355764580","115329617","10","80683088","################28#","CS","22","22","10,120.88","A668","6.90315E+12","30"
"20230706","2002921607","2002930241","1355764156","115329418","10","80683088","################28#","CS","4","4","1,840.16","A715","6.90315E+12","50"
"20230706","2002921611","2002941153","1355764253","115329654","10","80683088","################28#","CS","15","15","6,900.60","A716","6.90315E+12","50"
"20230706","2002920557","2002921482","1355766169","115329266","10","80683088","################28#","CS","22","22","10,120.88","D352","6.90315E+12","30"
"20230706","2002920557","2003213268","1355764795","115329317","10","80683088","################28#","CS","15","15","6,900.60","D352","6.90315E+12","30"
"20230706","2002920557","2003222613","1355765595","115329289","10","80683088","################28#","CS","23","23","10,580.92","D352","6.90315E+12","30"
"20230706","2002920557","2003222613","1355778921","115329965","10","80683088","################28#","CS","35","35","16,101.40","D352","6.90315E+12","30"
"20230706","2002921577","2002921598","1355765717","115329263","10","80683088","################28#","CS","23","23","10,580.92","A673","6.90315E+12","40"
"20230706","2002921577","2002921598","1355778439","115329530","10","80683088","################28#","CS","97","97","44,623.88","A673","6.90315E+12","40"
"20230706","2002921600","2002921677","1355535358","115328034","30","80683344","##############","CS","3","3","1,145.70","A680","6.90315E+12","50"
"20230706","2002921603","2002921604","1355535691","115328037","10","80683344","##############","CS","4","4","1,527.60","A668","6.90315E+12","50"
"20230706","2002921603","2002921604","1355806235","115330088","60","80683344","##############","CS","17","17","6,492.30","A668","6.90315E+12","50"
"20230706","2002921611","2002921612","1355535725","115328039","30","80683344","##############","CS","3","3","1,145.70","A716","6.90315E+12","50"
"20230706","2002921611","2002921612","1355805821","115329720","20","80683344","##############","CS","2","2","763.8","A716","6.90315E+12","50"
"20230706","2002920557","2002921394","1355535659","115328022","60","80683344","##############","CS","28","28","10,693.20","A672","6.90315E+12","50"
"20230706","2002920557","2002921394","1355806147","115329761","60","80683344","##############","CS","15","15","5,728.50","A672","6.90315E+12","50"
"20230706","2002921582","2002921583","1355535765","115328023","80","80683344","##############","CS","24","24","9,165.60","C816","6.90315E+12","50"
"20230706","2002921582","2002921583","1355805620","115329854","70","80683344","##############","CS","11","11","4,200.90","C816","6.90315E+12","50"
"20230706","2002921582","2002921587","1355805939","115329863","70","80683344","##############","CS","15","15","5,728.50","C816","6.90315E+12","50"
"20230706","2002921577","2002942308","1355806104","115329962","60","80683344","##############","CS","4","4","1,527.60","A673","6.90315E+12","50"
"20230706","2002921582","2002921587","1355805940","115330071","120","80683714","##B########3##","CS","14","14","5,502.28","C816","6.90315E+12","50"
"20230706","2002920557","2002921500","1355619310","115330129","70","80683915","##2#1###2.8#(#700#*2+#700#*2)","CS","41","41","1,755.21","A672","6.90315E+12","30"
"20230706","2002921600","2002921601","1355765062","115329492","20","80684446","############26#","CS","16","16","4,596.32","A680","6.90315E+12","50"
"20230706","2002921600","2003190193","1355764979","115329482","20","80684446","############26#","CS","14","14","4,021.78","A680","6.90315E+12","30"
"20230706","2002921582","2002921587","1355764357","115329657","30","80684446","############26#","CS","6","6","1,723.56","C816","6.90315E+12","50"
"20230706","2002921577","2002921598","1355765710","115329265","20","80684446","############26#","CS","19","19","5,458.13","A673","6.90315E+12","40"
"20230706","2002921577","2002921598","1355778449","115329537","30","80684446","############26#","CS","88","88","25,278.88","A673","6.90315E+12","40"
"20230706","2002921577","2002942308","1355765971","115329484","20","80684446","############26#","CS","25","25","7,181.50","A673","6.90315E+12","40"
"20230706","2002921582","2002921587","1355764363","115329411","30","80684447","###########28#","CS","2","2","574.54","C816","6.90315E+12","50"
"20230706","2002921582","2002921589","1355779650","115329683","30","80684447","###########28#","CS","30","30","8,617.80","C816","6.90315E+12","30"
"20230706","2002921600","2002921601","1355765064","115329380","20","80684448","#############24#","CS","3","3","861.81","A680","6.90315E+12","50"
"20230706","2002920557","2002921482","1355766152","115329306","30","80684448","#############24#","CS","36","36","10,341.36","A672","6.90315E+12","30"
"20230706","2002921582","2002921587","1355764359","115329640","30","80684448","#############24#","CS","22","22","6,319.94","C816","6.90315E+12","50"
"20230706","2002921582","2002921589","1355764060","115329556","20","80684448","#############24#","CS","19","19","5,458.13","C816","6.90315E+12","50"
"20230706","2002921582","2002921590","1355765242","115329452","30","80684448","#############24#","CS","3","3","861.81","C816","6.90315E+12","30"
"20230706","2002921582","2002921590","1355780226","115329686","20","80684448","#############24#","CS","80","80","22,980.80","C816","6.90315E+12","30"
"20230706","2002921582","2003237263","1355765797","115329514","30","80684448","#############24#","CS","7","7","2,010.89","C816","6.90315E+12","50"
"20230706","2002921577","2002921598","1355765710","115329265","30","80684448","#############24#","CS","16","16","4,596.32","A673","6.90315E+12","40"
"20230706","2002921603","2002941103","1355764586","115329623","30","80684506","############50#","CS","1","1","287.27","A668","6.90315E+12","30"
"20230706","2002920557","2003213268","1355764816","115329311","30","80684506","############50#","CS","1","1","287.27","A672","6.90315E+12","30"
"20230706","2002921582","2002921589","1355764046","115329676","10","80684506","############50#","CS","1","1","287.27","C816","6.90315E+12","30"
"20230706","2002921577","2002921598","1355765708","115329254","30","80684506","############50#","CS","1","1","287.27","A673","6.90315E+12","40"
"20230706","2002921577","2002940980","1355763903","115329305","30","80684506","############50#","CS","3","3","861.81","A673","6.90315E+12","30"
"20230706","2002921577","2002940980","1355779088","115329524","30","80684506","############50#","CS","8","8","2,298.16","A673","6.90315E+12","30"
"20230706","2002921603","2002941103","1355764629","115329629","20","80684507","###########44#","CS","6","6","1,723.56","A668","6.90315E+12","30"
"20230706","2002921611","2002941153","1355764249","115329651","30","80684507","###########44#","CS","1","1","287.27","A716","6.90315E+12","30"
"20230706","2002921582","2002921589","1355764040","115329529","20","80684507","###########44#","CS","1","1","287.27","C816","6.90315E+12","30"
"20230706","2002921577","2002942308","1355778956","115329992","20","80684507","###########44#","CS","10","10","2,872.70","A673","6.90315E+12","50"
"20230706","2002921600","2002921601","1355765062","115329492","10","80684508","###########38#","CS","2","2","574.54","A680","6.90315E+12","50"
"20230706","2002921600","2003224920","1355765321","115329504","10","80684508","###########38#","CS","3","3","861.81","A680","6.90315E+12","30"
"20230706","2002921603","2002941103","1355764622","115329624","30","80684508","###########38#","CS","2","2","574.54","A668","6.90315E+12","30"
"20230706","2002921603","2002941103","1355779368","115330014","30","80684508","###########38#","CS","68","68","19,534.36","A668","6.90315E+12","30"
"20230706","2002920557","2002921482","1355766164","115329321","10","80684508","###########38#","CS","1","1","287.27","A672","6.90315E+12","30"
"20230706","2002921582","2002921587","1355764346","115329406","20","80684508","###########38#","CS","3","3","861.81","C816","6.90315E+12","50"
"20230706","2002921582","2002921589","1355764047","115329671","30","80684508","###########38#","CS","7","7","2,010.89","C816","6.90315E+12","50"
"20230706","2002921582","2002921590","1355765250","115329371","10","80684508","###########38#","CS","2","2","574.54","C816","6.90315E+12","30"
"20230706","2002921582","2003237263","1355765809","115329420","20","80684508","###########38#","CS","2","2","574.54","C816","6.90315E+12","50"
"20230706","2002921577","2002921598","1355765722","115329244","10","80684508","###########38#","CS","2","2","574.54","A673","6.90315E+12","50"
"20230706","2002921577","2002940980","1355763893","115329283","10","80684508","###########38#","CS","6","6","1,723.56","A673","6.90315E+12","30"
"20230706","2002921600","2002921601","1355778992","115329461","10","80684509","###########32#","CS","70","70","20,108.20","A680","6.90315E+12","50"
"20230706","2002921600","2002921601","1355765069","115329552","30","80684509","###########32#","CS","9","9","2,585.34","A680","6.90315E+12","50"
"20230706","2002921600","2003190193","1355779115","115329471","30","80684509","###########32#","CS","30","30","8,618.10","A680","6.90315E+12","30"
"20230706","2002921600","2003190193","1355764979","115329482","30","80684509","###########32#","CS","5","5","1,436.35","A680","6.90315E+12","30"
"20230706","2002921607","2002921675","1355763799","115329368","20","80684509","###########32#","CS","2","2","574.54","A715","6.90315E+12","30"
"20230706","2002920557","2003213268","1355778887","115329370","30","80684509","###########32#","CS","23","23","6,606.98","A672","6.90315E+12","30"
"20230706","2002921582","2002921587","1355764363","115329411","20","80684509","###########32#","CS","3","3","861.81","C816","6.90315E+12","50"
