VBELN,POSNR,MATNR,KDMAT
0115348022,201,000000000082329267,82329267
0115348022,210,000000000080759869,80759869
0115348022,220,000000000082323024,82323024
0115348022,230,000000000080696695,80696695
0115348022,240,000000000080750108,80750108
0115348022,250,000000000080690178,80690178
0115348022,260,000000000080717832,80717832
0115348022,270,000000000080746227,80746227
0115348022,280,000000000080696697,80696697
0115348022,290,000000000080682870,80682870
0115348022,300,000000000080696683,80696683
0115348022,301,000000000080696683,80696683
0115348022,310,000000000082323019,82323019
0115348022,311,000000000082323019,82323019
0115348022,320,000000000080750980,80750980
0115348022,330,000000000080754354,80754354
0115348022,340,000000000080758658,80758658
0115348022,350,000000000080760303,80760303
0115348022,360,000000000080758656,80758656
0115348022,370,000000000080758657,80758657
0115348022,380,000000000080750989,80750989
0115348022,390,000000000080754686,80754686
0115348022,400,000000000080696684,80696684
0115348022,401,000000000080696684,80696684
0115348022,410,000000000080760305,80760305
0115348022,420,000000000080758659,80758659
0115348022,430,000000000080696693,80696693
0115348022,440,000000000080684509,80684509
0115348022,450,000000000080738256,80738256
0115348022,460,000000000082259569,82259569
0115348022,470,000000000080691635,80691635
0115348022,480,000000000080691642,80691642
0115348022,490,000000000080728881,80728881
0115348022,500,000000000080691666,80691666
0115348022,510,000000000080738245,80738245
0115348022,520,000000000080738248,80738248
0115348022,530,000000000082325291,82325291
0115348022,540,000000000082321996,82321996
0115348022,541,000000000082321996,82321996
0115348022,550,000000000080695957,80695957
0115348022,560,000000000080716527,80716527
0115348022,561,000000000080716527,80716527
0115348022,570,000000000080722657,80722657
0115348022,580,000000000080735218,80735218
0115348022,590,000000000080717310,80717310
0115348022,600,000000000080693850,80693850
0115348022,601,000000000080693850,80693850
0115348022,610,000000000080742170,80742170
0115348022,620,000000000080693825,80693825
0115348022,621,000000000080693825,80693825
0115348022,630,000000000080693828,80693828
0115348022,631,000000000080693828,80693828
0115348022,640,000000000080758005,80758005
0115348022,650,000000000080701428,80701428
0115348022,660,000000000080701283,80701283
0115348022,670,000000000080701322,80701322
0115348022,680,000000000080722024,80722024
0115348022,690,000000000080717297,80717297
0115348022,700,000000000080721965,80721965
0115348022,710,000000000080694119,80694119
0115348022,711,000000000080694119,80694119
0115348022,720,000000000082324239,82324239
0115348022,721,000000000082324239,82324239
0115348022,730,000000000080738843,80738843
0115348022,740,000000000080752097,80752097
0115348022,750,000000000080694114,80694114
0115348022,751,000000000080694114,80694114
0115348022,760,000000000080764964,80764964
0115348022,770,000000000080703935,80703935
0115348022,780,000000000080736221,80736221
0115348022,790,000000000080749195,80749195
0115348022,800,000000000080694111,80694111
0115348022,801,000000000080694111,80694111
0115348022,810,000000000080764877,80764877
0115348022,820,000000000080701424,80701424
0115348022,830,000000000080752100,80752100
0115348022,840,000000000080758006,80758006
0115348022,850,000000000080698858,80698858
0115348022,860,000000000080684552,80684552
0115348022,861,000000000080684552,80684552
0115348022,870,000000000082289665,82289665
0115348022,871,000000000082289665,82289665
0115348022,880,000000000080728863,80728863
0115348022,890,000000000080707796,80707796
0115348022,891,000000000080707796,80707796
0115348022,900,000000000080685512,80685512
0115348022,910,000000000080685511,80685511
0115348022,920,000000000080684730,80684730
0115348022,930,000000000080710403,80710403
0115348022,931,000000000080710403,80710403
0115348022,940,000000000080707897,80707897
0115348022,950,000000000080710404,80710404
0115348022,951,000000000080710404,80710404
0115348022,960,000000000080710410,80710410
0115348022,970,000000000080710409,80710409
0115348022,980,000000000080741008,80741008
0115348022,990,000000000080684709,80684709
0115348022,1000,000000000080684723,80684723
0115348022,1010,000000000080684720,80684720
0115348022,1020,000000000080710399,80710399
0115348022,1021,000000000080710399,80710399
0115348022,1030,000000000082279485,82279485
0115348022,1040,000000000082276748,82276748
0115348022,1050,000000000080707799,80707799
0115348022,1051,000000000080707799,80707799
0115348022,1060,000000000080686065,80686065
0115348022,1061,000000000080686065,80686065
0115348022,1070,000000000082279476,82279476
0115348022,1080,000000000082170045,82170045
0115348022,1090,000000000080728861,80728861
0115348022,1100,000000000080707793,80707793
0115348022,1101,000000000080707793,80707793
0115348022,1110,000000000080698212,80698212
0115348022,1120,000000000080710407,80710407
0115348022,1121,000000000080710407,80710407
0115348022,1130,000000000080742093,80742093
0115348022,1140,000000000080728864,80728864
0115348022,1150,000000000080684725,80684725
0115348022,1160,000000000080685128,80685128
0115348022,1170,000000000082276750,82276750
0115348022,1180,000000000080686088,80686088
0115348022,1190,000000000080707574,80707574
0115348022,1200,000000000080685127,80685127
0115348022,1210,000000000080710405,80710405
0115348022,1211,000000000080710405,80710405
0115348022,1220,000000000080707798,80707798
0115348022,1221,000000000080707798,80707798
0115348022,1230,000000000082301523,82301523
0115348022,1240,000000000080738400,80738400
0115348022,1250,000000000082289667,82289667
0115348022,1251,000000000082289667,82289667
0115348022,1260,000000000080707800,80707800
0115348022,1261,000000000080707800,80707800
0115348022,1270,000000000082317941,82317941
0115348022,1280,000000000082317850,82317850
0115348022,1281,000000000082317850,82317850
0115348022,1290,000000000080692155,80692155
0115348022,1300,000000000082327228,82327228
0115348022,1310,000000000080686080,80686080
0115348022,1320,000000000080745227,80745227
0115348022,1330,000000000080708912,80708912
0115348022,1340,000000000082182401,82182401
0115348022,1350,000000000082313835,82313835
0115348022,1351,000000000082313835,82313835
0115348022,1360,000000000080686067,80686067
0115348022,1361,000000000080686067,80686067
0115348022,1370,000000000080707801,80707801
0115348022,1371,000000000080707801,80707801
0115348022,1380,000000000080691371,80691371
0115348022,1390,000000000080686769,80686769
0115348022,1400,000000000080686770,80686770
0115348022,1410,000000000080727623,80727623
0115348022,1420,000000000080727849,80727849
0115348022,1430,000000000080695538,80695538
0115348022,1440,000000000080686833,80686833
0115348022,1450,000000000082211171,82211171
0115348022,1460,000000000080686838,80686838
0115348022,1470,000000000080693709,80693709
0115348022,1480,000000000080686860,80686860
0115348022,1490,000000000080695899,80695899
0115348022,1500,000000000082281872,82281872
0115348022,1510,000000000080720525,80720525
0115348022,1520,000000000080716987,80716987
0115348022,1521,000000000080716987,80716987
0115348022,1530,000000000080686225,80686225
0115348022,1531,000000000080686225,80686225
0115348022,1540,000000000080695907,80695907
0115348022,1550,000000000080713458,80713458
0115348022,1551,000000000080713458,80713458
0115348022,1560,000000000080721164,80721164
0115348022,1570,000000000080695901,80695901
0115348022,1580,000000000080742349,80742349
0115348022,1590,000000000080695892,80695892
0115348022,1600,000000000080698891,80698891
0115348022,1610,000000000082314647,82314647
0115348022,1620,000000000080760348,80760348
0115348022,1630,000000000080686219,80686219
0115348022,1640,000000000080726911,80726911
0115348022,1650,000000000080716679,80716679
0115348022,1660,000000000080716676,80716676
0115348022,1670,000000000082286893,82286893
0115348022,1680,000000000080742348,80742348
0115348022,1690,000000000080709661,80709661
0115348022,1700,000000000082316791,82316791
0115348022,1710,000000000080707105,80707105
0115348022,1720,000000000080369919,80369919
0115348022,1730,000000000082301693,82301693
0115348022,1740,000000000082316790,82316790
0115348022,1750,000000000080687180,80687180
0115348022,1760,000000000080713975,80713975
0115348022,1770,000000000080745946,80745946
0115348022,1780,000000000080751765,80751765
0115348022,1790,000000000080691668,80691668
0115348022,1800,000000000080725121,80725121
0115348022,1810,000000000082325521,82325521
0115348022,1811,000000000082325521,82325521
0115348022,1820,000000000080745853,80745853
0115348022,1830,000000000082325522,82325522
0115348022,1831,000000000082325522,82325522
0115348022,1840,000000000080711924,80711924
0115348022,1850,000000000080713978,80713978
0115348022,1860,000000000080741547,80741547
0115348022,1870,000000000080741548,80741548
0115348022,1880,000000000080751768,80751768
0115348022,1890,000000000080751773,80751773
0115348022,1900,000000000080713970,80713970
0115348022,1910,000000000080751313,80751313
0115348022,1920,000000000080737737,80737737
0115348022,1930,000000000082325565,82325565
0115348022,1931,000000000082325565,82325565
0115348022,1940,000000000080745954,80745954
0115348022,1950,000000000080725125,80725125
0115348022,1960,000000000080719968,80719968
0115348022,1970,000000000080751780,80751780
0115348022,1980,000000000080745953,80745953
0115348022,1990,000000000080713977,80713977
0115348022,2000,000000000082325518,82325518
0115348022,2001,000000000082325518,82325518
0115348022,2010,000000000080725127,80725127
0115348022,2020,000000000080737736,80737736
0115348022,2030,000000000080752894,80752894
0115348022,2040,000000000080751770,80751770
0115348022,2050,000000000080742026,80742026
0115348022,2060,000000000082325519,82325519
0115348022,2061,000000000082325519,82325519
0115348022,2070,000000000080740760,80740760
0115348022,2080,000000000080752306,80752306
0115348022,2090,000000000080734970,80734970
0115348022,2100,000000000080741546,80741546
0115348022,2110,000000000080725122,80725122
0115348022,2120,000000000080713972,80713972
0115348022,2130,000000000080713973,80713973
0115348022,2140,000000000080713969,80713969
0115348022,2150,000000000080745943,80745943
0115348022,2160,000000000080751315,80751315
0115348022,2170,000000000080740618,80740618
0115348022,2180,000000000080745949,80745949
0115348022,2190,000000000080745950,80745950
0115348022,2200,000000000080747117,80747117
0115348022,2210,000000000080736982,80736982
0115348022,2211,000000000080736982,80736982
0115348022,2220,000000000080741458,80741458
0115348022,2230,000000000080702896,80702896
0115348022,2240,000000000080741469,80741469
0115348022,2250,000000000080741471,80741471
0115348022,2260,000000000082326891,82326891
0115348022,2270,000000000080715459,80715459
0115348022,2280,000000000080741461,80741461
0115348022,2290,000000000080741460,80741460
0115348022,2300,000000000082326900,82326900
0115348022,2301,000000000082326900,82326900
0115348022,2310,000000000082326904,82326904
0115348022,2311,000000000082326904,82326904
0115348022,2320,000000000080737957,80737957
0115348022,2330,000000000080715460,80715460
0115348022,2331,000000000080715460,80715460
0115348022,2340,000000000080749204,80749204
0115348022,2350,000000000080741455,80741455
0115348022,2360,000000000080741463,80741463
0115348022,2370,000000000080741454,80741454
0115348022,2380,000000000082326899,82326899
0115348022,2381,000000000082326899,82326899
0115348022,2390,000000000080736978,80736978
0115348022,2400,000000000080741470,80741470
0115348022,2410,000000000082327313,82327313
0115348022,2411,000000000082327313,82327313
0115348022,2420,000000000082326949,82326949
0115348022,2430,000000000080731168,80731168
0115348022,2440,000000000080691421,80691421
0115348022,2450,000000000080738396,80738396
0115348022,2460,000000000080739136,80739136
0115348022,2461,000000000080739136,80739136
0115348022,2470,000000000080740685,80740685
0115348022,2480,000000000080708708,80708708
0115348022,2490,000000000080738610,80738610
0115348022,2500,000000000080691427,80691427
0115348022,2510,000000000080739141,80739141
0115348022,2520,000000000080718081,80718081
0115348022,2530,000000000080738394,80738394
